"","scientific_name","datetime","description","place_guess","latitude","longitude","tag_list","common_name","url","image_url","user_login","id","species_guess","iconic_taxon_name","taxon_id","id_please","num_identification_agreements","num_identification_disagreements","observed_on_string","observed_on","time_observed_at","time_zone","positional_accuracy","private_place_guess","geoprivacy","taxon_geoprivacy","coordinates_obscured","positioning_method","positioning_device","out_of_range","user_id","created_at","updated_at","quality_grade","license","sound_url","oauth_application_id","captive_cultivated"
"41","Exidia glandulosa","2016-03-17 13:07:00 -0400","quite common locally, seem more common during colder months. ","Dominion Arboretum - Experimental Farm - Central Park, Ottawa, ON, Canada",45.3909272658,-75.7040364725,NA,"Black Witches' Butter","https://www.inaturalist.org/observations/16540859","https://static.inaturalist.org/photos/24904801/medium.jpeg?1536977596","jonathan_mack",16540859,"Black Witches' Butter","Fungi",55568,"false",2,0,"2016/03/17 1:07 PM EDT","2016-03-17","2016-03-17 17:07:00 UTC","Eastern Time (US & Canada)",236,"","",NA,"false","","",NA,1114177,"2018-09-15 02:14:39 UTC","2019-03-14 02:19:35 UTC","research","CC-BY-NC",NA,NA,"false"
"42","Cladonia cenotea","2016-03-28 13:12:00 -0300","","358 W Side Indian Harbour Lake Rd, Sherbrooke, NS B0J 3C0, Canada",45.115969,-61.86628,NA,"Powdered Funnel Lichen","https://www.inaturalist.org/observations/9170605","https://static.inaturalist.org/photos/12406086/medium.jpg?1513433472","ideaphore",9170605,"Powdered Funnel Lichen","Fungi",180456,"false",0,0,"2016/03/28 1:12 PM ADT","2016-03-28","2016-03-28 16:12:00 UTC","Atlantic Time (Canada)",135,"","",NA,"false","","",NA,258489,"2017-12-16 14:12:51 UTC","2017-12-16 18:40:16 UTC","needs_id","CC-BY-NC",NA,NA,"false"
"43","Parmelia squarrosa","2016-03-28 13:16:00 -0300","","358 W Side Indian Harbour Lake Rd, Sherbrooke, NS B0J 3C0, Canada",45.115969,-61.86628,NA,"Bottlebrush Shield Lichen","https://www.inaturalist.org/observations/9022380","https://static.inaturalist.org/photos/12167863/medium.jpg?1512255494","ideaphore",9022380,"Bottlebrush Shield Lichen","Fungi",125728,"false",2,0,"2016/03/28 1:16 PM ADT","2016-03-28","2016-03-28 16:16:00 UTC","Atlantic Time (Canada)",135,"","",NA,"false","","",NA,258489,"2017-12-02 22:58:49 UTC","2017-12-13 02:37:12 UTC","research","CC-BY-NC",NA,NA,"false"
"44","Lobaria pulmonaria","2016-03-16 14:08:00 -0400","","Lanark County, ON, Canada",45.1033776972,-76.6215705872,NA,"Tree Lungwort","https://www.inaturalist.org/observations/7101209","https://static.inaturalist.org/photos/9128062/medium.jpeg?1500380784","cjlewis",7101209,"Tree Lungwort","Fungi",48711,"false",2,0,"2016/03/16 2:08 PM EDT","2016-03-16","2016-03-16 18:08:00 UTC","Eastern Time (US & Canada)",122,"","",NA,"false","","",NA,220366,"2017-07-18 12:27:35 UTC","2018-09-18 22:03:24 UTC","research","CC-BY-NC-ND",NA,NA,"false"
"45","Bryoria trichodes","2016-03-26 12:31:00 -0400","","Truro, NS, Canada",45.3473498147,-63.2458877613,NA,"Moosehair Lichen","https://www.inaturalist.org/observations/4901270","https://static.inaturalist.org/photos/5963302/medium.jpeg?1483670126","cchapman",4901270,"Moosehair Lichen","Fungi",182663,"false",1,0,"2016/03/26 12:31 PM EDT","2016-03-26","2016-03-26 16:31:00 UTC","Eastern Time (US & Canada)",299,"","",NA,"false","","",NA,108009,"2017-01-06 02:36:17 UTC","2017-11-05 13:57:38 UTC","research","CC-BY-NC",NA,NA,"false"
"46","Lobaria pulmonaria","2016-03-26 12:55:00 -0400","","Truro, NS, Canada",45.3512253931,-63.264169692,NA,"Tree Lungwort","https://www.inaturalist.org/observations/4884836","https://static.inaturalist.org/photos/5939256/medium.jpeg?1483400030","cchapman",4884836,"Tree Lungwort","Fungi",48711,"false",3,0,"2016/03/26 12:55 PM EDT","2016-03-26","2016-03-26 16:55:00 UTC","Eastern Time (US & Canada)",277,"","",NA,"false","","",NA,108009,"2017-01-02 23:55:54 UTC","2017-11-05 13:57:49 UTC","research","CC-BY-NC",NA,NA,"false"
"47","Dibaeis baeomyces","2016-03-26 11:35:00 -0400","On sandy soil by reservoir","Truro, NS, Canada",45.3497928222,-63.2534408569,NA,"Pink Earth Lichen","https://www.inaturalist.org/observations/4883827","https://static.inaturalist.org/photos/5937967/medium.jpeg?1483392229","cchapman",4883827,"Pink Earth Lichen","Fungi",117422,"false",1,0,"2016/03/26 11:35 AM EDT","2016-03-26","2016-03-26 15:35:00 UTC","Eastern Time (US & Canada)",122,"","",NA,"false","","",NA,108009,"2017-01-02 21:27:19 UTC","2017-11-05 13:57:25 UTC","research","CC-BY-NC",NA,NA,"false"
"48","Thelotrema lepadinum","2016-03-28 12:45:00 -0300","","Guysborough County, NS, Canada",45.1144687423,-61.8654219275,NA,"","http://www.inaturalist.org/observations/3692721","https://static.inaturalist.org/photos/4284139/medium.jpg?1468769407","ideaphore",3692721,"Thelotrema lepadinum","Fungi",129667,"false",0,0,"2016/03/28 12:45 PM ADT","2016-03-28","2016-03-28 15:45:00 UTC","Atlantic Time (Canada)",2299,"","",NA,"false","","",NA,258489,"2016-07-17 15:30:56 UTC","2017-12-29 01:35:33 UTC","needs_id","CC-BY-NC",NA,NA,"false"
"49","Lobaria pulmonaria","2016-03-30 16:48:30 -0300","At Gillis Lake Falls","1044 Gillis Lake Rd Gillis Lake, NS B2A 4H8",46.0555674082,-60.398382917,NA,"Tree Lungwort","http://inaturalist.ca/observations/2867965","https://static.inaturalist.org/photos/3274658/medium.jpeg?1459630752","caelinmurray",2867965,"Tree Lungwort","Fungi",48711,"true",2,0,"2016-03-30 4:48:30 PM ADT","2016-03-30","2016-03-30 19:48:30 UTC","Atlantic Time (Canada)",8256,"","",NA,"false","gps","gps",NA,114654,"2016-04-02 20:58:36 UTC","2016-11-17 18:51:26 UTC","research","CC-BY-NC",NA,2,"false"
"50","Inonotus obliquus","2016-03-22 00:00:00 -0400","","New Brunswick, CA",45.4621795205,-64.9605710312,NA,"Chaga Mushroom","http://inaturalist.ca/observations/2859402","https://static.inaturalist.org/photos/3263013/medium.jpg?1459465952","nbdragonflyguy",2859402,"Inonotus obliquus","Fungi",127021,"false",3,0,"2016-03-22","2016-03-22","","Atlantic Time (Canada)",185,"Fundy National Park ","obscured",NA,"true","","",NA,107551,"2016-03-31 23:12:28 UTC","2018-05-03 16:26:26 UTC","research","CC-BY-NC-SA",NA,NA,"false"
"51","Trametes versicolor","2016-03-18 00:00:00 -0500",""," Mud Lake, Britannia Conservation Area",45.367137,-75.796921,NA,"turkey-tail","http://inaturalist.ca/observations/2799660","https://static.inaturalist.org/photos/3178293/medium.JPG?1458330462","swampy",2799660,"Turkey-tail","Fungi",54134,"false",0,0,"2016-03-18","2016-03-18","","Eastern Time (US & Canada)",NA,"","",NA,"false","","",NA,109854,"2016-03-18 19:47:39 UTC","2016-03-18 19:47:40 UTC","needs_id","CC-BY-NC",NA,NA,"false"
"52","Physconia subpallida","2016-04-18 13:39:42 -0400","","Ontario, CA",45.137435923,-76.4577869278,NA,"Pale-bellied Frost Lichen","https://www.inaturalist.org/observations/21402647","https://static.inaturalist.org/photos/33109717/medium.jpg?1553038244","cjlewis",21402647,"Pale-bellied Frost Lichen","Fungi",205472,"false",1,0,"Mon Apr 18 2016 13:39:42 GMT-0400 (EDT)","2016-04-18","2016-04-18 17:39:42 UTC","Eastern Time (US & Canada)",5,"Lanark Highlands, Lanark Highlands, ON, CA","","obscured","true",NA,NA,NA,220366,"2019-03-19 23:30:09 UTC","2019-03-20 01:09:01 UTC","research","CC-BY-NC-ND",NA,3,"false"
"53","Physconia subpallida","2016-04-18 14:50:49 -0400","","Ontario, CA",45.1863257602,-76.6565970423,NA,"Pale-bellied Frost Lichen","https://www.inaturalist.org/observations/21402575","https://static.inaturalist.org/photos/33109532/medium.jpg?1553038037","cjlewis",21402575,"Pale-bellied Frost Lichen","Fungi",205472,"false",1,0,"Mon Apr 18 2016 14:50:49 GMT-0400 (EDT)","2016-04-18","2016-04-18 18:50:49 UTC","Eastern Time (US & Canada)",212,"Lanark Highlands, Lanark Highlands, ON, CA","","obscured","true",NA,NA,NA,220366,"2019-03-19 23:26:44 UTC","2019-03-20 01:08:34 UTC","research","CC-BY-NC-ND",NA,3,"false"
"54","Trametes","2016-04-26 13:26:00 -0400","","Mechanicsville, Ottawa, ON, Canada",45.4095566667,-75.7306233333,NA,"","https://www.inaturalist.org/observations/20245619","https://static.inaturalist.org/photos/31248377/medium.jpg?1549771358","gordonjohnston2",20245619,"Trametes","Fungi",47378,"false",1,0,"2016/04/26 1:26 PM EDT","2016-04-26","2016-04-26 17:26:00 UTC","Eastern Time (US & Canada)",NA,"","","","false",NA,NA,NA,1041151,"2019-02-10 04:03:59 UTC","2019-02-10 04:41:03 UTC","needs_id","CC-BY-NC",NA,NA,"false"
"55","Thelotrema lepadinum","2016-04-17 13:45:00 -0300","","358 W Side Indian Harbour Lake Rd, Sherbrooke, NS B0J 3C0, Canada",45.115969,-61.86628,NA,"","https://www.inaturalist.org/observations/9289481","https://static.inaturalist.org/photos/12592579/medium.jpg?1514511585","ideaphore",9289481,"Thelotrema lepadinum","Fungi",129667,"false",2,0,"2016/04/17 1:45 PM ADT","2016-04-17","2016-04-17 16:45:00 UTC","Atlantic Time (Canada)",135,"","","","false",NA,NA,NA,258489,"2017-12-29 01:40:53 UTC","2018-01-03 03:01:46 UTC","research","CC-BY-NC",NA,NA,"false"
"56","Cladonia rangiferina","2016-04-17 13:31:00 -0300","","358 W Side Indian Harbour Lake Rd, Sherbrooke, NS B0J 3C0, Canada",45.115969,-61.86628,NA,"gray reindeer lichen","https://www.inaturalist.org/observations/9285954","https://static.inaturalist.org/photos/12586736/medium.jpg?1514491107","ideaphore",9285954,"Gray reindeer lichen","Fungi",119778,"false",0,0,"2016/04/17 1:31 PM ADT","2016-04-17","2016-04-17 16:31:00 UTC","Atlantic Time (Canada)",135,"","","","false",NA,NA,NA,258489,"2017-12-28 19:58:56 UTC","2018-01-10 02:29:28 UTC","needs_id","CC-BY-NC",NA,NA,"false"
"57","Nephroma laevigatum","2016-04-16 15:56:00 -0300","","Guysborough, CA-NS, CA",45.156272297,-61.9026488646,NA,"Mustard Kidney Lichen","https://www.inaturalist.org/observations/9171553","https://static.inaturalist.org/photos/12407724/medium.jpg?1513447519","ideaphore",9171553,"Mustard Kidney Lichen","Fungi",117847,"false",0,0,"2016/04/16 3:56 PM ADT","2016-04-16","2016-04-16 18:56:00 UTC","Atlantic Time (Canada)",135,"358 W Side Indian Harbour Lake Rd, Sherbrooke, NS B0J 3C0, Canada","","obscured","true",NA,NA,NA,258489,"2017-12-16 18:13:46 UTC","2019-02-21 21:09:54 UTC","needs_id","CC-BY-NC",NA,NA,"false"
"58","Lobaria scrobiculata","2016-04-16 15:47:00 -0300","","Guysborough, CA-NS, CA",45.0127484452,-61.9835211778,NA,"Textured Lung Lichen","https://www.inaturalist.org/observations/9170661","https://static.inaturalist.org/photos/12406176/medium.jpg?1513435170","ideaphore",9170661,"Textured Lung Lichen","Fungi",117850,"false",3,1,"2016/04/16 3:47 PM ADT","2016-04-16","2016-04-16 18:47:00 UTC","Atlantic Time (Canada)",183,"Guysborough County, NS, Canada","","obscured","true",NA,NA,NA,258489,"2017-12-16 14:43:22 UTC","2019-01-20 15:50:50 UTC","research","CC-BY-NC",NA,NA,"false"
"59","Biatora","2016-04-17 13:36:00 -0300","Growing on the side of a tree","358 W Side Indian Harbour Lake Rd, Sherbrooke, NS B0J 3C0, Canada",45.115969,-61.86628,NA,"Dot Lichens","https://www.inaturalist.org/observations/9170470","https://static.inaturalist.org/photos/12405847/medium.jpg?1513430084","ideaphore",9170470,"Dot Lichens","Fungi",175943,"false",0,0,"2016/04/17 1:36 PM ADT","2016-04-17","2016-04-17 16:36:00 UTC","Atlantic Time (Canada)",135,"","","","false",NA,NA,NA,258489,"2017-12-16 13:22:05 UTC","2018-01-17 02:01:03 UTC","needs_id","CC-BY-NC",NA,NA,"false"
"60","Psora decipiens","2016-04-25 08:40:31 -0400","","Ontario, CA",45.2730827821,-76.1471456168,NA,"Blushing Scale","https://www.inaturalist.org/observations/9099731","https://static.inaturalist.org/photos/12292177/medium.jpg?1512835427","cjlewis",9099731,"Blushing Scale","Fungi",229246,"false",2,0,"Mon Apr 25 2016 08:40:31 GMT-0400 (EDT)","2016-04-25","2016-04-25 12:40:31 UTC","Eastern Time (US & Canada)",5,"Burnt Lands Provincial Park, Ottawa, ON, CA","","obscured","true",NA,NA,NA,220366,"2017-12-09 16:03:15 UTC","2019-02-21 23:10:56 UTC","research","CC-BY-NC-ND",NA,3,"false"
"61","Lobaria pulmonaria","2016-04-17 11:50:00 -0300","","358 W Side Indian Harbour Lake Rd, Sherbrooke, NS B0J 3C0, Canada",45.115969,-61.86628,NA,"Tree Lungwort","https://www.inaturalist.org/observations/9033054","https://static.inaturalist.org/photos/12186003/medium.jpg?1512331201","ideaphore",9033054,"Tree Lungwort","Fungi",48711,"false",3,0,"2016/04/17 11:50 AM ADT","2016-04-17","2016-04-17 14:50:00 UTC","Atlantic Time (Canada)",135,"","","","false",NA,NA,NA,258489,"2017-12-03 20:00:35 UTC","2017-12-31 16:46:54 UTC","research","CC-BY-NC",NA,NA,"false"
"62","Loxospora ochrophaea","2016-04-17 13:08:00 -0300","","358 W Side Indian Harbour Lake Rd, Sherbrooke, NS B0J 3C0, Canada",45.115969,-61.86628,NA,"Eastern Ragged-rim Lichen","https://www.inaturalist.org/observations/9031137","https://static.inaturalist.org/photos/12182902/medium.jpg?1512321789","ideaphore",9031137,"Eastern Ragged-rim Lichen","Fungi",224150,"false",3,0,"2016/04/17 1:08 PM ADT","2016-04-17","2016-04-17 16:08:00 UTC","Atlantic Time (Canada)",135,"","","","false",NA,NA,NA,258489,"2017-12-03 17:23:50 UTC","2018-01-01 18:05:16 UTC","research","CC-BY-NC",NA,NA,"false"
"63","Cladonia crispata","2016-04-18 10:15:00 -0300","","358 W Side Indian Harbour Lake Rd, Sherbrooke, NS B0J 3C0, Canada",45.115969,-61.86628,NA,"Organ-pipe Lichen","https://www.inaturalist.org/observations/9022223","https://static.inaturalist.org/photos/12167485/medium.jpg?1512254868","ideaphore",9022223,"Organ-pipe Lichen","Fungi",217086,"false",0,0,"2016/04/18 10:15 AM ADT","2016-04-18","2016-04-18 13:15:00 UTC","Atlantic Time (Canada)",135,"","","","false",NA,NA,NA,258489,"2017-12-02 22:49:54 UTC","2018-03-07 18:27:51 UTC","needs_id","CC-BY-NC",NA,NA,"false"
"64","Cladonia pyxidata","2016-04-18 09:54:00 -0300","","358 W Side Indian Harbour Lake Rd, Sherbrooke, NS B0J 3C0, Canada",45.115969,-61.86628,NA,"Pebbled Pixie Cup","https://www.inaturalist.org/observations/9021857","https://static.inaturalist.org/photos/12166890/medium.jpg?1512253667","ideaphore",9021857,"Pebbled Pixie Cup","Fungi",123894,"false",0,0,"2016/04/18 9:54 AM ADT","2016-04-18","2016-04-18 12:54:00 UTC","Atlantic Time (Canada)",135,"","","","false",NA,NA,NA,258489,"2017-12-02 22:28:19 UTC","2018-03-20 22:28:08 UTC","needs_id","CC-BY-NC",NA,NA,"false"
"65","Cladonia cristatella","2016-04-18 10:17:00 -0300","","Guysborough County, NS, Canada",45.1164838299,-61.8671597646,NA,"British soldier lichen","https://www.inaturalist.org/observations/9021269","https://static.inaturalist.org/photos/12166136/medium.jpg?1512251230","ideaphore",9021269,"British soldier lichen","Fungi",119669,"false",3,0,"2016/04/18 10:17 AM ADT","2016-04-18","2016-04-18 13:17:00 UTC","Atlantic Time (Canada)",135,"","","","false",NA,NA,NA,258489,"2017-12-02 21:47:49 UTC","2017-12-15 00:52:55 UTC","research","CC-BY-NC",NA,NA,"false"
"66","Cladonia squamosa","2016-04-18 10:22:00 -0300","","358 W Side Indian Harbour Lake Rd, Sherbrooke, NS B0J 3C0, Canada",45.115969,-61.86628,NA,"Dragon Horn","https://www.inaturalist.org/observations/9020782","https://static.inaturalist.org/photos/12165243/medium.jpg?1512249134","ideaphore",9020782,"Dragon Horn","Fungi",117963,"false",3,0,"2016/04/18 10:22 AM ADT","2016-04-18","2016-04-18 13:22:00 UTC","Atlantic Time (Canada)",135,"","","","false",NA,NA,NA,258489,"2017-12-02 21:12:42 UTC","2018-03-13 19:16:41 UTC","research","CC-BY-NC",NA,NA,"false"
"67","Piptoporus betulinus","2016-04-25 00:00:00 -0400","","1704 chemin riviere a la truite",47.521043,-64.983537,NA,"birch polypore","http://www.inaturalist.org/observations/3075700","https://static.inaturalist.org/photos/3545479/medium.JPG?1462143038","lewnanny_richardson",3075700,"Piptoporus betulinus","Fungi",83490,"false",3,0,"2016-04-25","2016-04-25","","Atlantic Time (Canada)",5,"","","","false",NA,NA,NA,209880,"2016-05-01 22:50:33 UTC","2018-12-26 22:23:46 UTC","research","CC-BY-NC",NA,NA,"false"
"68","Fomes excavatus","2016-04-25 00:00:00 -0400","","1704 chemin riviere a la truite",47.521079,-64.983559,NA,"","http://www.inaturalist.org/observations/3075648","https://static.inaturalist.org/photos/3545404/medium.JPG?1462142671","lewnanny_richardson",3075648,"Fomes excavatus","Fungi",508778,"false",2,1,"2016-04-25","2016-04-25","","Atlantic Time (Canada)",5,"","","","false",NA,NA,NA,209880,"2016-05-01 22:44:28 UTC","2017-06-13 10:22:09 UTC","research","CC-BY-NC",NA,NA,"false"
"69","Phomopsis","2016-04-24 15:21:58 -0400","appears (to me) to be the common affliction seen on Bitternut Hickories ","McCarthy Woods, Ottawa",45.357685,-75.675494,NA,"","http://www.inaturalist.org/observations/3072800","https://static.inaturalist.org/photos/3541375/medium.JPG?1462118055","owenclarkin",3072800,"Phomopsis","Fungi",209670,"false",0,0,"2016-04-24 15:21:58","2016-04-24","2016-04-24 19:21:58 UTC","Eastern Time (US & Canada)",100,"","","","false",NA,NA,NA,164015,"2016-05-01 15:54:12 UTC","2016-05-01 15:59:08 UTC","needs_id","CC-BY-NC",NA,NA,"false"
"70","Piptoporus betulinus","2016-04-28 00:00:00 -0400","","York, CA-NB, CA",45.922188,-66.644603,NA,"birch polypore","http://inaturalist.ca/observations/3055135","https://static.inaturalist.org/photos/3519290/medium.JPG?1461943324","e-aus-kanada",3055135,"Piptoporus betulinus","Fungi",83490,"false",4,0,"2016-04-28","2016-04-28","","Atlantic Time (Canada)",22,"","","","false",NA,NA,NA,198686,"2016-04-29 15:21:59 UTC","2018-12-26 22:23:48 UTC","research","CC-BY-NC",NA,NA,"false"
"71","Lobaria quercizans","2016-04-27 13:59:28 -0300","","Fundy National Park, Alma, NB, CA",45.645962,-65.113918,NA,"Smooth Lungwort","http://inaturalist.ca/observations/3044648","https://static.inaturalist.org/photos/3505911/medium.jpg?1461789700","neilvinson",3044648,"Smooth Lungwort","Fungi",182636,"false",2,0,"Wed Apr 27 2016 13:59:28 GMT-0300 (ADT)","2016-04-27","2016-04-27 16:59:28 UTC","Atlantic Time (Canada)",50,"","","","false",NA,NA,NA,106673,"2016-04-27 20:41:33 UTC","2016-11-18 14:06:12 UTC","research","CC-BY-NC",NA,3,"false"
"72","Parmelia sulcata","2016-04-22 00:00:00 -0400","Please don't hesitate to correct me.","York, CA-NB, CA",45.8898223618,-66.7735148601,NA,"shield lichen","http://inaturalist.ca/observations/3043392","https://static.inaturalist.org/photos/3504310/medium.JPG?1461776431","e-aus-kanada",3043392,"Shield Lichen","Fungi",54734,"false",1,0,"2016-04-22","2016-04-22","","Atlantic Time (Canada)",11,"Nasonworth","obscured","","true",NA,NA,NA,198686,"2016-04-27 17:00:29 UTC","2017-08-23 12:05:50 UTC","research","CC-BY-NC",NA,NA,"false"
"73","Ramalina","2016-04-22 00:00:00 -0400","Going to have to get a book on lichens.","York, CA-NB, CA",45.9211539298,-66.7446307499,NA,"bushy lichens","http://inaturalist.ca/observations/3043364","https://static.inaturalist.org/photos/3504276/medium.JPG?1461776047","e-aus-kanada",3043364,"Bushy Lichens","Fungi",48325,"false",1,0,"2016-04-22","2016-04-22","","Atlantic Time (Canada)",11,"Nasonworth","obscured","","true",NA,NA,NA,198686,"2016-04-27 16:54:03 UTC","2016-11-17 18:48:47 UTC","needs_id","CC-BY-NC",NA,NA,"false"
"74","Cladonia","2016-04-26 22:32:43 -0300","","19 Memorial Dr North Sydney, NS B2A 3E1",46.21593557,-60.24570154,NA,"pixie cup lichens","http://inaturalist.ca/observations/3040268","https://static.inaturalist.org/photos/3500440/medium.jpg?1461721069","caelinmurray",3040268,"Pixie cup lichens","Fungi",49490,"true",2,0,"2016-04-26 10:32:43 PM ADT","2016-04-26","2016-04-27 01:32:43 UTC","Atlantic Time (Canada)",7,"","","","false",NA,NA,NA,114654,"2016-04-27 01:36:41 UTC","2016-11-17 18:48:54 UTC","needs_id","CC-BY-NC",NA,2,"false"
"75","Viridothelium virens","2016-04-25 13:11:09 -0400","","Ontario, CA",45.0340666545,-76.5677809906,NA,"","http://inaturalist.ca/observations/3031888","https://static.inaturalist.org/photos/3490313/medium.jpg?1461619101","cjlewis",3031888,"Viridothelium virens","Fungi",710073,"false",1,0,"Mon Apr 25 2016 13:11:09 GMT-0400 (EDT)","2016-04-25","2016-04-25 17:11:09 UTC","Eastern Time (US & Canada)",NA,"Lanark Highlands, Lanark Highlands, ON, CA","","obscured","true",NA,NA,NA,220366,"2016-04-25 21:17:59 UTC","2018-09-11 23:51:54 UTC","research","CC-BY-NC-ND",NA,3,"false"
"76","Nephroma helveticum","2016-04-25 11:58:23 -0400","","Lanark Highlands, Lanark Highlands, ON, CA",45.1555138333,-76.5990833333,NA,"Fringed Kidney Lichen","http://inaturalist.ca/observations/3031774","https://static.inaturalist.org/photos/3490286/medium.jpg?1461618915","cjlewis",3031774,"Fringed Kidney Lichen","Fungi",225800,"false",1,0,"Mon Apr 25 2016 11:58:23 GMT-0400 (EDT)","2016-04-25","2016-04-25 15:58:23 UTC","Eastern Time (US & Canada)",NA,"","","","false",NA,NA,NA,220366,"2016-04-25 21:03:43 UTC","2017-05-12 17:42:08 UTC","research","CC-BY-NC-ND",NA,3,"false"
"77","Lobaria quercizans","2016-04-25 12:45:38 -0400","","Lanark Highlands, Lanark Highlands, ON, CA",45.1586528333,-76.595345,NA,"Smooth Lungwort","http://inaturalist.ca/observations/3031756","https://static.inaturalist.org/photos/3490130/medium.jpg?1461618177","cjlewis",3031756,"Smooth Lungwort","Fungi",182636,"false",1,0,"Mon Apr 25 2016 12:45:38 GMT-0400 (EDT)","2016-04-25","2016-04-25 16:45:38 UTC","Eastern Time (US & Canada)",NA,"","","","false",NA,NA,NA,220366,"2016-04-25 21:01:43 UTC","2017-05-02 20:39:29 UTC","research","CC-BY-NC-ND",NA,3,"false"
"78","Calicium tigillare","2016-04-25 08:45:01 -0400","","Burnt Lands Provincial Park, Ottawa, ON, CA",45.2628466667,-76.1491305,NA,"","http://inaturalist.ca/observations/3028147","https://static.inaturalist.org/photos/3485765/medium.jpg?1461592062","cjlewis",3028147,"Calicium tigillare","Fungi",636253,"false",1,0,"Mon Apr 25 2016 08:45:01 GMT-0400 (EDT)","2016-04-25","2016-04-25 12:45:01 UTC","Eastern Time (US & Canada)",NA,"","","","false",NA,NA,NA,220366,"2016-04-25 13:47:29 UTC","2018-07-15 12:46:47 UTC","research","CC-BY-NC-ND",NA,3,"false"
"79","Psora decipiens","2016-04-25 08:40:31 -0400","","Ontario, CA",45.2981644137,-76.1601821117,NA,"Blushing Scale","http://inaturalist.ca/observations/3028110","https://static.inaturalist.org/photos/3485715/medium.jpg?1461591759","cjlewis",3028110,"Blushing Scale","Fungi",229246,"false",1,0,"Mon Apr 25 2016 08:40:31 GMT-0400 (EDT)","2016-04-25","2016-04-25 12:40:31 UTC","Eastern Time (US & Canada)",NA,"Burnt Lands Provincial Park, Ottawa, ON, CA","","obscured","true",NA,NA,NA,220366,"2016-04-25 13:42:26 UTC","2017-05-02 20:39:00 UTC","research","CC-BY-NC-ND",NA,3,"false"
"80","Trametes versicolor","2016-04-23 00:00:00 -0500",""," Wild Bird Care Centre Trails",45.297436,-75.822152,NA,"turkey-tail","http://inaturalist.ca/observations/3018219","https://static.inaturalist.org/photos/3472546/medium.JPG?1461467797","swampy",3018219,"Turkey-tail","Fungi",54134,"false",0,0,"2016-04-23","2016-04-23","","Eastern Time (US & Canada)",NA,"","","","false",NA,NA,NA,109854,"2016-04-24 03:16:32 UTC","2016-04-24 08:58:19 UTC","needs_id","CC-BY-NC",NA,NA,"false"
"81","Verpa","2016-04-23 00:00:00 -0500",""," Wild Bird Care Centre Trails",45.296561,-75.822678,NA,"thimble morels","http://inaturalist.ca/observations/3018216","https://static.inaturalist.org/photos/3472536/medium.JPG?1461467741","swampy",3018216,"Ptychoverpa","Fungi",118001,"false",0,0,"2016-04-23","2016-04-23","","Eastern Time (US & Canada)",NA,"","","","false",NA,NA,NA,109854,"2016-04-24 03:15:35 UTC","2019-04-26 03:19:36 UTC","needs_id","CC-BY-NC",NA,NA,"false"
"82","Xylaria polymorpha","2016-04-23 00:00:00 -0500",""," Wild Bird Care Centre Trails",45.293617,-75.823239,NA,"dead man's fingers","http://inaturalist.ca/observations/3018164","https://static.inaturalist.org/photos/3472433/medium.JPG?1461467036","swampy",3018164,"Dead Man's Fingers","Fungi",58698,"false",1,0,"2016-04-23","2016-04-23","","Eastern Time (US & Canada)",NA,"","","","false",NA,NA,NA,109854,"2016-04-24 03:03:53 UTC","2016-04-24 14:38:28 UTC","research","CC-BY-NC",NA,NA,"false"
